Start of File
822,90,91,0.22,9.62,-0.17,0.01,-0.01,0.00,-48.80,15.02,28.34,0,0,0,
829,90,91,0.22,9.62,-0.17,0.01,-0.01,0.00,-48.38,12.58,25.55,0,0,0,
835,90,91,0.22,9.60,-0.15,0.01,-0.01,0.00,-48.14,13.07,27.23,0,0,0,
841,90,90,0.19,9.71,-0.12,0.01,-0.01,0.00,-48.49,13.83,28.71,0,0,0,
847,90,90,0.19,9.71,-0.12,0.01,-0.01,0.00,-48.19,13.20,27.01,0,0,0,
854,91,91,0.22,9.56,-0.16,0.01,-0.01,0.00,-47.31,12.99,25.37,0,0,0,
861,90,90,0.21,9.69,-0.11,0.01,-0.01,0.00,-48.07,13.34,28.15,0,0,0,
867,90,90,0.21,9.69,-0.14,0.01,-0.01,0.00,-47.94,13.12,25.67,0,0,0,
878,91,91,0.20,9.57,-0.14,0.01,-0.01,0.00,-48.35,13.04,26.86,0,0,0,
885,91,91,0.20,9.57,-0.14,0.01,-0.01,0.00,-48.20,13.37,26.03,0,0,0,
891,89,89,0.19,9.74,-0.10,0.01,-0.01,0.00,-48.09,11.66,25.39,0,0,0,
897,91,91,0.22,9.55,-0.15,0.01,-0.01,0.00,-48.48,12.83,27.01,0,0,0,
901,91,91,0.22,9.55,-0.15,0.01,-0.01,0.00,-48.20,14.24,27.93,0,0,0,
907,90,90,0.20,9.68,-0.12,0.00,-0.01,0.00,-47.92,12.61,27.43,0,0,0,
914,90,90,0.22,9.66,-0.12,0.01,-0.01,0.00,-48.30,12.29,26.98,0,0,0,
925,91,91,0.21,9.58,-0.14,0.01,-0.01,0.00,-48.22,13.45,27.13,0,0,0,
938,89,89,0.19,9.73,-0.09,0.00,-0.01,0.00,-48.47,12.83,26.86,0,0,0,
945,91,91,0.23,9.56,-0.14,0.01,-0.01,0.00,-52.25,13.18,26.83,0,0,0,
951,90,90,0.19,9.68,-0.10,0.01,-0.01,0.00,-48.57,11.59,25.62,0,0,0,
958,90,90,0.19,9.68,-0.10,0.01,-0.01,0.00,-48.76,12.96,27.05,0,0,0,
964,90,90,0.21,9.69,-0.11,0.01,-0.01,0.00,-48.16,13.43,26.53,0,0,0,
970,91,91,0.21,9.55,-0.13,0.01,-0.01,0.00,-48.32,12.91,25.84,0,0,0,
976,91,91,0.21,9.55,-0.13,0.01,-0.01,0.00,-48.11,13.45,26.67,0,0,0,
988,91,91,0.21,9.54,-0.13,0.00,-0.01,0.00,-48.20,12.89,27.11,0,0,0,
995,91,91,0.21,9.54,-0.13,0.01,-0.01,0.00,-48.28,12.93,26.64,0,0,0,
1001,90,90,0.20,9.70,-0.12,0.01,-0.01,0.00,-48.39,14.13,28.84,0,0,0,
1007,90,90,0.21,9.67,-0.13,0.00,-0.01,0.00,-48.23,12.66,25.87,0,0,0,
1013,90,90,0.21,9.67,-0.13,0.00,-0.01,0.00,-47.68,11.15,26.03,0,0,0,
1019,91,91,0.21,9.57,-0.12,0.01,-0.01,0.00,-48.39,13.62,27.86,0,0,0,
1025,90,90,0.19,9.69,-0.08,0.01,-0.01,0.00,-48.13,12.76,27.70,0,0,0,
1037,90,90,0.22,9.64,-0.14,0.01,-0.01,0.00,-47.73,13.37,26.66,0,0,0,
