Start of File
952,89,90,-0.98,9.52,-1.15,0.01,-0.01,0.00,-50.19,22.87,16.16,0,0,0,
958,89,90,-0.98,9.52,-1.15,0.01,-0.01,0.00,-50.54,23.36,16.37,0,0,0,
965,89,90,-0.98,9.52,-1.15,0.01,-0.01,0.00,-50.82,22.90,15.42,0,0,0,
972,89,89,-0.99,9.52,-1.14,0.01,-0.01,0.00,-50.67,22.96,16.69,0,0,0,
978,89,89,-0.99,9.52,-1.14,0.01,-0.01,0.00,-50.25,23.38,16.06,0,0,0,
984,89,89,-0.99,9.52,-1.14,0.01,-0.01,0.00,-50.03,22.81,16.59,0,0,0,
991,89,90,-0.99,9.52,-1.15,0.01,-0.01,0.00,-50.34,22.83,16.37,0,0,0,
997,89,90,-0.99,9.52,-1.14,0.01,-0.01,0.00,-49.68,22.81,16.34,0,0,0,
1008,89,89,-0.99,9.52,-1.14,0.01,-0.01,0.00,-50.51,22.65,16.59,0,0,0,
1014,89,89,-0.99,9.52,-1.14,0.01,-0.01,0.00,-50.28,22.77,16.25,0,0,0,
1021,89,89,-0.99,9.53,-1.14,0.01,-0.01,0.00,-50.19,23.12,16.47,0,0,0,
1027,89,89,-0.99,9.52,-1.14,0.01,-0.01,0.00,-49.93,23.15,15.61,0,0,0,
1033,89,89,-0.99,9.52,-1.15,0.01,-0.01,0.00,-49.37,23.17,16.34,0,0,0,
1039,89,90,-0.99,9.52,-1.15,0.01,-0.01,0.00,-50.13,22.99,15.70,0,0,0,
1046,90,90,-0.99,9.51,-1.14,0.01,-0.01,0.00,-50.56,22.95,16.12,0,0,0,
1057,89,89,-0.99,9.53,-1.15,0.01,-0.01,0.00,-50.38,23.11,16.68,0,0,0,
1064,89,90,-0.99,9.52,-1.16,0.00,-0.01,0.00,-50.41,23.06,17.42,0,0,0,
1070,89,90,-0.99,9.52,-1.16,0.00,-0.01,0.00,-50.45,22.87,18.06,0,0,0,
1076,89,90,-0.98,9.53,-1.14,0.00,-0.01,0.00,-50.38,22.99,17.07,0,0,0,
1090,90,90,-1.00,9.52,-1.13,0.01,-0.01,0.00,-50.29,23.11,17.00,0,0,0,
1096,90,90,-1.00,9.52,-1.13,0.01,-0.01,0.00,-49.81,22.48,16.03,0,0,0,
1102,89,89,-1.00,9.53,-1.13,0.02,-0.01,0.00,-49.94,22.99,15.67,0,0,0,
1113,89,89,-0.99,9.52,-1.16,0.03,-0.01,0.00,-50.20,23.28,15.99,0,0,0,
1120,89,89,-0.99,9.52,-1.17,0.02,-0.01,0.00,-50.63,23.33,16.50,0,0,0,
1126,89,89,-0.99,9.52,-1.14,-0.30,-0.01,0.00,-50.18,23.00,16.88,0,0,0,
1132,89,89,-0.99,9.52,-1.14,-0.00,-0.01,0.00,-50.64,22.46,16.08,0,0,0,
1138,89,90,-0.99,9.52,-1.14,-0.00,-0.01,0.00,-49.93,22.92,16.35,0,0,0,
1145,89,89,-0.99,9.52,-1.15,-0.00,-0.01,0.00,-50.20,22.77,16.38,0,0,0,
1151,89,89,-0.99,9.52,-1.15,-0.00,-0.01,0.00,-50.38,23.33,16.40,0,0,0,
1162,89,90,-0.99,9.52,-1.16,-0.01,-0.01,0.00,-50.92,22.65,17.13,0,0,0,
1169,89,89,-0.99,9.54,-1.12,-0.00,-0.01,0.00,-50.63,23.22,16.57,0,0,0,
1175,89,89,-1.00,9.53,-1.15,0.02,-0.01,0.00,-50.26,23.08,16.12,0,0,0,
1182,89,90,-0.99,9.52,-1.15,0.02,-0.01,0.00,-50.47,23.71,16.91,0,0,0,
1188,89,90,-0.99,9.52,-1.15,0.01,-0.01,0.00,-50.48,22.99,16.71,0,0,0,
1194,89,90,-0.98,9.53,-1.14,0.00,-0.01,0.00,-50.48,23.12,17.49,0,0,0,
1200,89,90,-0.98,9.53,-1.14,0.00,-0.01,0.00,-51.01,23.03,16.88,0,0,0,
1211,89,89,-0.98,9.54,-1.17,0.01,-0.01,0.00,-50.42,23.12,16.63,0,0,0,
1218,89,89,-0.98,9.54,-1.12,0.01,-0.01,0.00,-50.67,22.80,17.17,0,0,0,
1224,89,90,-0.99,9.52,-1.12,0.00,-0.01,0.00,-50.39,23.21,16.98,0,0,0,
1230,90,89,-1.00,9.52,-1.14,0.01,-0.01,0.00,-50.22,22.90,16.90,0,0,0,
1237,89,89,-0.99,9.53,-1.15,0.01,-0.01,0.00,-49.96,23.66,16.18,0,0,0,
1250,89,90,-0.98,9.53,-1.15,0.00,-0.01,0.00,-50.45,22.87,16.94,0,0,0,
1256,89,89,-0.99,9.53,-1.14,0.01,-0.01,0.00,-50.35,23.05,17.19,0,0,0,
1262,89,89,-0.99,9.53,-1.14,0.01,-0.01,0.00,-50.42,23.17,17.42,0,0,0,
1274,89,89,-0.99,9.52,-1.15,0.01,-0.01,0.00,-50.26,22.99,17.35,0,0,0,
1281,89,89,-0.99,9.52,-1.15,0.01,-0.01,0.00,-50.31,22.22,16.97,0,0,0,
1287,89,90,-0.98,9.52,-1.15,0.01,-0.01,0.00,-50.09,23.27,16.28,0,0,0,
1293,89,89,-0.99,9.53,-1.14,0.01,-0.01,0.00,-50.41,22.74,16.76,0,0,0,
1299,89,89,-0.99,9.53,-1.14,0.00,-0.01,0.00,-50.31,22.61,16.73,0,0,0,
1306,89,89,-0.99,9.53,-1.14,0.00,-0.01,0.00,-50.83,22.77,16.46,0,0,0,
1312,89,89,-0.99,9.53,-1.14,0.00,-0.01,0.00,-50.85,22.07,16.94,0,0,0,
1323,89,89,-0.99,9.53,-1.11,0.01,-0.01,0.00,-50.39,22.49,16.76,0,0,0,
1329,89,89,-1.00,9.52,-1.15,0.01,-0.01,0.00,-50.75,22.41,16.68,0,0,0,
1336,89,89,-1.00,9.52,-1.15,0.03,-0.01,0.00,-50.79,22.64,17.13,0,0,0,
1343,89,89,-0.98,9.53,-1.22,0.02,-0.00,0.00,-50.66,22.90,17.17,0,0,0,
1349,89,89,-1.00,9.54,-1.30,-0.07,-0.01,0.00,-50.80,23.12,16.22,0,0,0,
1355,89,89,-1.00,9.54,-1.30,-0.07,-0.01,0.00,-50.42,22.61,16.85,0,0,0,
1362,89,89,-0.99,9.53,-1.25,-0.22,-0.01,0.00,-50.66,22.93,16.43,0,0,0,
1373,89,90,-0.98,9.53,-1.11,-0.30,-0.02,0.01,-50.54,22.64,17.11,0,0,0,
1379,89,90,-0.97,9.52,-1.03,-0.27,-0.01,0.00,-50.50,22.74,17.17,0,0,0,
1385,89,90,-0.98,9.53,-0.97,-0.27,-0.01,0.00,-50.63,22.57,16.19,0,0,0,
1391,89,90,-0.98,9.53,-0.97,-0.19,-0.01,0.00,-50.16,22.81,16.56,0,0,0,
1405,89,89,-0.99,9.54,-1.03,-0.09,-0.01,0.00,-50.63,22.62,17.04,0,0,0,
