Start of File
1039,89,90,0.19,9.44,1.81,0.01,-0.01,0.00,-49.71,23.31,21.51,0,0,0,
1046,89,90,0.19,9.44,1.82,0.01,-0.01,0.00,-49.55,23.17,20.78,0,0,0,
1052,90,90,0.18,9.44,1.81,0.01,-0.01,0.00,-50.06,23.69,21.92,0,0,0,
1067,89,90,0.19,9.44,1.82,0.00,-0.01,0.00,-49.55,23.08,22.05,0,0,0,
1073,90,90,0.18,9.44,1.82,0.01,-0.01,0.00,-50.04,23.38,22.45,0,0,0,
1080,89,90,0.18,9.44,1.84,0.01,-0.01,0.00,-49.91,24.07,22.24,0,0,0,
1086,89,90,0.18,9.44,1.84,0.00,-0.01,0.00,-49.88,23.11,22.26,0,0,0,
1092,89,90,0.19,9.45,1.84,0.00,-0.01,0.00,-49.82,23.57,22.43,0,0,0,
1104,90,89,0.18,9.44,1.85,0.01,-0.01,0.00,-49.87,23.56,22.24,0,0,0,
1110,89,90,0.19,9.45,1.85,0.01,-0.01,0.00,-50.01,23.27,22.10,0,0,0,
1117,89,90,0.18,9.44,1.86,0.01,-0.01,0.00,-49.87,23.28,23.08,0,0,0,
1122,89,90,0.18,9.44,1.86,0.01,-0.01,0.00,-49.43,23.02,21.94,0,0,0,
1128,89,90,0.19,9.44,1.86,0.01,-0.01,0.00,-49.55,23.52,21.75,0,0,0,
1134,89,90,0.19,9.44,1.86,0.01,-0.01,0.00,-50.03,23.28,21.82,0,0,0,
1141,89,89,0.18,9.45,1.86,0.01,-0.01,0.00,-49.94,23.74,22.07,0,0,0,
1153,89,90,0.20,9.45,1.85,0.01,-0.01,0.00,-49.77,23.50,20.75,0,0,0,
1159,89,90,0.19,9.45,1.86,0.01,-0.01,0.00,-49.88,23.69,21.66,0,0,0,
1165,89,90,0.19,9.45,1.85,0.01,-0.01,0.00,-49.72,23.40,21.13,0,0,0,
1171,89,90,0.19,9.45,1.85,0.01,-0.01,0.00,-49.33,22.99,20.91,0,0,0,
1178,89,89,0.18,9.45,1.85,0.01,-0.01,0.00,-49.84,22.86,21.73,0,0,0,
1184,90,90,0.18,9.43,1.87,0.01,-0.01,0.00,-49.25,23.27,22.45,0,0,0,
1190,90,90,0.18,9.43,1.87,0.01,-0.01,0.00,-49.18,23.40,22.48,0,0,0,
1196,89,89,0.18,9.45,1.85,0.01,-0.01,-0.00,-50.01,22.89,21.62,0,0,0,
1208,89,89,0.18,9.45,1.85,0.01,-0.01,-0.00,-49.62,23.50,21.63,0,0,0,
1214,89,90,0.18,9.44,1.87,0.00,-0.01,0.00,-49.72,23.27,21.98,0,0,0,
1220,89,89,0.18,9.45,1.86,0.01,-0.01,-0.00,-49.96,23.62,21.92,0,0,0,
1226,89,89,0.18,9.45,1.86,0.01,-0.01,-0.00,-49.65,23.27,21.66,0,0,0,
1233,90,89,0.17,9.44,1.85,0.00,-0.01,-0.00,-50.01,23.94,21.79,0,0,0,
1239,89,90,0.19,9.44,1.86,0.00,-0.01,-0.00,-50.01,23.34,22.39,0,0,0,
1245,89,90,0.19,9.44,1.86,0.00,-0.01,-0.00,-49.50,23.47,21.53,0,0,0,
1257,90,89,0.17,9.45,1.86,0.01,-0.01,-0.00,-49.40,23.52,22.14,0,0,0,
1264,90,89,0.17,9.45,1.86,0.01,-0.01,-0.00,-49.69,23.62,21.27,0,0,0,
1270,90,90,0.18,9.44,1.88,0.01,-0.01,-0.00,-49.06,23.27,21.95,0,0,0,
1276,90,90,0.18,9.44,1.88,0.02,-0.01,-0.01,-49.49,22.86,21.15,0,0,0,
1282,90,90,0.18,9.44,1.88,0.02,-0.01,-0.01,-49.47,22.90,21.28,0,0,0,
1289,89,90,0.19,9.45,1.88,0.02,-0.00,-0.01,-49.90,23.79,20.87,0,0,0,
1300,90,89,0.18,9.44,1.88,0.02,-0.00,-0.01,-49.78,23.88,18.82,0,0,0,
1313,89,89,0.18,9.45,1.89,0.03,-0.01,-0.01,-49.78,24.07,21.37,0,0,0,
1319,89,89,0.18,9.45,1.89,0.03,-0.01,-0.01,-49.94,24.23,22.14,0,0,0,
1325,90,89,0.17,9.45,1.88,0.02,-0.01,-0.01,-49.43,24.70,21.76,0,0,0,
1332,90,89,0.17,9.45,1.91,0.02,-0.01,-0.01,-49.39,23.59,22.19,0,0,0,
1338,90,89,0.17,9.45,1.91,0.02,-0.01,-0.01,-50.15,23.84,21.79,0,0,0,
1344,90,90,0.18,9.44,1.90,0.03,-0.01,-0.01,-49.72,23.49,21.72,0,0,0,
1350,89,89,0.17,9.46,1.86,0.03,-0.01,-0.01,-49.62,23.55,21.84,0,0,0,
1357,90,89,0.16,9.45,1.90,0.03,-0.01,-0.01,-49.21,23.93,22.11,0,0,0,
1367,90,89,0.17,9.45,1.87,0.01,-0.01,-0.01,-49.84,23.85,21.25,0,0,0,
1373,90,89,0.17,9.45,1.87,0.01,-0.01,-0.01,-49.40,23.43,21.86,0,0,0,
1380,90,89,0.16,9.46,1.88,0.00,-0.01,-0.00,-49.47,23.38,22.00,0,0,0,
1385,90,89,0.17,9.45,1.89,0.00,-0.01,-0.00,-49.56,22.96,21.97,0,0,0,
1393,90,89,0.17,9.45,1.89,0.00,-0.01,-0.00,-49.39,23.24,21.38,0,0,0,
1399,90,89,0.16,9.44,1.89,0.01,-0.01,0.00,-49.47,23.65,21.88,0,0,0,
1405,89,89,0.16,9.47,1.89,0.01,-0.01,0.00,-49.59,24.07,21.32,0,0,0,
1416,89,89,0.17,9.46,1.89,0.01,-0.01,0.00,-49.80,23.74,21.89,0,0,0,
1423,89,89,0.17,9.46,1.89,0.01,-0.01,0.00,-50.03,23.71,21.21,0,0,0,
1429,89,89,0.17,9.46,1.89,0.01,-0.01,0.00,-49.69,23.62,20.78,0,0,0,
1435,90,89,0.17,9.45,1.88,0.01,-0.01,0.00,-49.56,23.71,20.32,0,0,0,
1441,90,89,0.17,9.44,1.89,0.01,-0.01,0.00,-49.49,23.72,20.71,0,0,0,
1448,90,89,0.17,9.44,1.89,0.01,-0.01,0.00,-49.42,23.55,21.46,0,0,0,
1454,90,89,0.16,9.46,1.88,0.01,-0.01,-0.00,-49.43,23.72,22.29,0,0,0,
1465,90,89,0.17,9.46,1.89,0.01,-0.01,0.00,-49.37,23.98,20.77,0,0,0,
1472,90,89,0.16,9.45,1.88,0.01,-0.01,-0.00,-49.61,24.29,20.96,0,0,0,
